parent_PID,stim1_name,stim1_file,stim1_pair,stim1_deact_file,stim1_step2_name,stim1_step2_file,stim1_step2_basket_name,stim1_step2_basket_file,stim2_name,stim2_file,stim2_pair,stim2_deact_file,stim2_step2_name,stim2_step2_file,stim2_step2_basket_name,stim2_step2_basket_file,stim3_name,stim3_file,stim3_pair,stim3_deact_file,stim3_step2_name,stim3_step2_file,stim3_step2_basket_name,stim3_step2_basket_file,stim4_name,stim4_file,stim4_pair,stim4_deact_file,stim4_step2_name,stim4_step2_file,stim4_step2_basket_name,stim4_step2_basket_file,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent_keyresp.keys,consent_keyresp.rt,consent_keyresp.duration,global_instructions1_key.keys,global_instructions1_key.rt,global_instructions1_key.duration,global_instructions2_key.keys,global_instructions2_key.rt,global_instructions2_key.duration,global_instructions3_key.keys,global_instructions3_key.rt,global_instructions3_key.duration,global_instructions4_key.keys,global_instructions4_key.rt,global_instructions4_key.duration,global_instructions5_key.keys,global_instructions5_key.rt,global_instructions5_key.duration,p_fixation_2.started,p_fixation_2.stopped,p_step1_keyresp.keys,p_step1_keyresp.rt,p_step1_keyresp.duration,p_step2_keyresp.keys,p_failStep2_keyresp.keys,p_failStep2_keyresp.rt,p_failStep2_keyresp.duration,p_step1_pair_index,p_step1_stimLeft_name,p_step1_stimLeft_pair,p_step1_stimLeft_reward,p_step1_stimLeft_step2Stim,p_step1_stimLeft_step2Basket,p_step1_stimRight_name,p_step1_stimRight_pair,p_step1_stimRight_reward,p_step1_stimRight_step2Stim,p_step1_stimRight_step2Basket,p_points,p_fail_step1,p_fail_step2,p_reward_flag,p_step1_choice,p_step2_stim,p_step2_basket,p_score,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,practice.ran,pair_index,p_failStep1_keyresp.keys,p_failStep1_keyresp.rt,p_failStep1_keyresp.duration,p_step2_keyresp.rt,p_step2_keyresp.duration,t_instructions_keyresp.keys,t_instructions_keyresp.rt,t_instructions_keyresp.duration,t_advice_reading.started,t_advice_reading.stopped,t_advice_mouse.x,t_advice_mouse.y,t_advice_mouse.leftButton,t_advice_mouse.midButton,t_advice_mouse.rightButton,t_advice_mouse.time,t_advice_mouse.clicked_name,t_instructions_2_keyresp.keys,t_instructions_2_keyresp.rt,t_instructions_2_keyresp.duration,t_start.started,t_start.stopped,t_step1_keyresp.keys,t_step1_keyresp.rt,t_step1_keyresp.duration,t_step2_keyresp.keys,t_step2_keyresp.rt,t_step2_keyresp.duration,t_step1_pair_index,t_step1_stimLeft_name,t_step1_stimLeft_pair,t_step1_stimLeft_reward,t_step1_stimLeft_step2Stim,t_step1_stimLeft_step2Basket,t_step1_stimRight_name,t_step1_stimRight_pair,t_step1_stimRight_reward,t_step1_stimRight_step2Stim,t_step1_stimRight_step2Basket,t_points,t_fail_step1,t_fail_step2,t_reward_flag,t_step1_choice,t_step2_stim,t_step2_basket,globa_score,t_data_stimWalk0,t_data_stimWalk1,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,pl_global_instructions_keyresp.keys,pl_global_instructions_keyresp.rt,pl_global_instructions_keyresp.duration,vb_instructions_keyresp.keys,vb_instructions_keyresp.rt,vb_instructions_keyresp.duration,vb_instructions_2_keyresp.keys,vb_instructions_2_keyresp.rt,vb_instructions_2_keyresp.duration,vb_textbox.text,vb_mouse.x,vb_mouse.y,vb_mouse.leftButton,vb_mouse.midButton,vb_mouse.rightButton,vb_mouse.time,vb_mouse.clicked_name,pl1_instructions1_keyresp.keys,pl1_instructions1_keyresp.rt,pl1_instructions1_keyresp.duration,pl1_instructions2_keyresp.keys,pl1_instructions2_keyresp.rt,pl1_instructions2_keyresp.duration,pl1_instructions3_keyresp.keys,pl1_instructions3_keyresp.rt,pl1_instructions3_keyresp.duration,pl1_instructions4_keyresp.keys,pl1_instructions4_keyresp.rt,pl1_instructions4_keyresp.duration,pl1_task_lickert.response,pl1_task_lickert.rt,pl1_task_confidence_lickert.response,pl1_task_confidence_lickert.rt,pl1_task_keyresp.keys,pl1_task_keyresp.rt,pl1_task_keyresp.duration,pl1_task_stimLeft,pl1_task_stimRight,pl1_loop.thisRepN,pl1_loop.thisTrialN,pl1_loop.thisN,pl1_loop.thisIndex,pl1_loop.ran,stimLeft_index,stimRight_index,pl2_instructions_keyresp.keys,pl2_instructions_keyresp.rt,pl2_instructions_keyresp.duration,pl2_task_lickert.response,pl2_task_lickert.rt,pl2_task_confidence_lickert.response,pl2_task_confidence_lickert.rt,pl2_task_keyresp.keys,pl2_task_keyresp.rt,pl2_task_keyresp.duration,pl2_task_gnome,pl2_task_forest,pl2_task_basket,pl2_loop.thisRepN,pl2_loop.thisTrialN,pl2_loop.thisN,pl2_loop.thisIndex,pl2_loop.ran,gnome_id,forest_id,pl3_instructions_keyresp.keys,pl3_instructions_keyresp.rt,pl3_instructions_keyresp.duration,pl3_task_lickert.response,pl3_task_lickert.rt,pl3_task_keyresp.keys,pl3_task_keyresp.rt,pl3_task_keyresp.duration,pl3_task_confidence_lickert.response,pl3_task_confidence_lickert.rt,pl3_task_stimLeftBg,pl3_task_stimRightBg,pl3_task_stimLeft,pl3_task_stimRight,pl3_loop.thisRepN,pl3_loop.thisTrialN,pl3_loop.thisN,pl3_loop.thisIndex,pl3_loop.ran,pl4_instructions_keyresp.keys,pl4_instructions_keyresp.rt,pl4_instructions_keyresp.duration,pl4_task_lickert.response,pl4_task_lickert.rt,pl4_task_keyresp.keys,pl4_task_keyresp.rt,pl4_task_keyresp.duration,pl4_task_confidence_lickert.response,pl4_task_confidence_lickert.rt,pl4_task_stimLeft,pl4_task_stimRight,pl4_loop.thisRepN,pl4_loop.thisTrialN,pl4_loop.thisN,pl4_loop.thisIndex,pl4_loop.ran,end_keyresp.keys,end_keyresp.rt,end_keyresp.duration,show_trials.thisRepN,show_trials.thisTrialN,show_trials.thisN,show_trials.thisIndex,show_trials.ran
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843775,001,2024-02-20_10h02.08.235,experiment,2023.2.3,MacIntel,58.82352941,656c8a480525e1de524dd3fc,65d473f163fad2a70bb049f3,65d4788eadf487bbf9ba8331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,k,0.431,,space,0.511,,1,red_gnome,1,5,dark_forest,red_basket,green_gnome,1,8,bright_forest,yellow_basket,8,0,0,1,green_gnome,bright_forest,yellow_basket,228,1,0,25,0,50,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843775,001,2024-02-20_10h02.08.235,experiment,2023.2.3,MacIntel,58.82352941,656c8a480525e1de524dd3fc,65d473f163fad2a70bb049f3,65d4788eadf487bbf9ba8331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,k,0.448,,space,0.396,,2,brown_gnomes,2,9,bright_forest,yellow_basket,purple_gnome,2,5,dark_forest,red_basket,5,0,0,1,purple_gnome,dark_forest,red_basket,233,0,-3,25,1,51,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843775,001,2024-02-20_10h02.08.235,experiment,2023.2.3,MacIntel,58.82352941,656c8a480525e1de524dd3fc,65d473f163fad2a70bb049f3,65d4788eadf487bbf9ba8331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,k,0.447,,space,0.395,,1,green_gnome,1,9,bright_forest,yellow_basket,red_gnome,1,2,dark_forest,red_basket,2,0,0,1,red_gnome,dark_forest,red_basket,235,1,1,26,0,52,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843775,001,2024-02-20_10h02.08.235,experiment,2023.2.3,MacIntel,58.82352941,656c8a480525e1de524dd3fc,65d473f163fad2a70bb049f3,65d4788eadf487bbf9ba8331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,s,0.512,,space,0.608,,2,brown_gnomes,2,8,bright_forest,yellow_basket,purple_gnome,2,3,dark_forest,red_basket,8,0,0,1,brown_gnomes,bright_forest,yellow_basket,243,2,-2,26,1,53,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843775,001,2024-02-20_10h02.08.235,experiment,2023.2.3,MacIntel,58.82352941,656c8a480525e1de524dd3fc,65d473f163fad2a70bb049f3,65d4788eadf487bbf9ba8331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,s,0.48,,space,0.063,,2,brown_gnomes,2,8,bright_forest,yellow_basket,purple_gnome,2,1,dark_forest,red_basket,8,0,0,1,brown_gnomes,bright_forest,yellow_basket,251,-3,0,27,0,54,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843775,001,2024-02-20_10h02.08.235,experiment,2023.2.3,MacIntel,58.82352941,656c8a480525e1de524dd3fc,65d473f163fad2a70bb049f3,65d4788eadf487bbf9ba8331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,s,0.999,,space,0.695,,1,green_gnome,1,5,bright_forest,yellow_basket,red_gnome,1,1,dark_forest,red_basket,5,0,0,1,green_gnome,bright_forest,yellow_basket,256,1,2,27,1,55,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843775,001,2024-02-20_10h02.08.235,experiment,2023.2.3,MacIntel,58.82352941,656c8a480525e1de524dd3fc,65d473f163fad2a70bb049f3,65d4788eadf487bbf9ba8331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,s,0.465,,space,0.441,,2,brown_gnomes,2,6,bright_forest,yellow_basket,purple_gnome,2,3,dark_forest,red_basket,6,0,0,1,brown_gnomes,bright_forest,yellow_basket,262,3,3,28,0,56,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843775,001,2024-02-20_10h02.08.235,experiment,2023.2.3,MacIntel,58.82352941,656c8a480525e1de524dd3fc,65d473f163fad2a70bb049f3,65d4788eadf487bbf9ba8331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,s,0.448,,space,0.928,,2,brown_gnomes,2,9,bright_forest,yellow_basket,purple_gnome,2,6,dark_forest,red_basket,9,0,0,1,brown_gnomes,bright_forest,yellow_basket,271,0,1,28,1,57,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843775,001,2024-02-20_10h02.08.235,experiment,2023.2.3,MacIntel,58.82352941,656c8a480525e1de524dd3fc,65d473f163fad2a70bb049f3,65d4788eadf487bbf9ba8331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,s,0.914,,space,0.461,,1,green_gnome,1,9,bright_forest,yellow_basket,red_gnome,1,7,dark_forest,red_basket,9,0,0,1,green_gnome,bright_forest,yellow_basket,280,1,-2,29,0,58,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843775,001,2024-02-20_10h02.08.235,experiment,2023.2.3,MacIntel,58.82352941,656c8a480525e1de524dd3fc,65d473f163fad2a70bb049f3,65d4788eadf487bbf9ba8331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,s,0.433,,space,0.776,,1,green_gnome,1,8,bright_forest,yellow_basket,red_gnome,1,5,dark_forest,red_basket,8,0,0,1,green_gnome,bright_forest,yellow_basket,288,3,2,29,1,59,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843775,001,2024-02-20_10h02.08.235,experiment,2023.2.3,MacIntel,58.82352941,656c8a480525e1de524dd3fc,65d473f163fad2a70bb049f3,65d4788eadf487bbf9ba8331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,s,0.413,,space,0.396,,2,brown_gnomes,2,7,bright_forest,yellow_basket,purple_gnome,2,7,dark_forest,red_basket,7,0,0,1,brown_gnomes,bright_forest,yellow_basket,295,-3,-3,30,0,60,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843775,001,2024-02-20_10h02.08.235,experiment,2023.2.3,MacIntel,58.82352941,656c8a480525e1de524dd3fc,65d473f163fad2a70bb049f3,65d4788eadf487bbf9ba8331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,s,0.314,,space,0.426,,2,brown_gnomes,2,4,bright_forest,yellow_basket,purple_gnome,2,4,dark_forest,red_basket,4,0,0,1,brown_gnomes,bright_forest,yellow_basket,299,2,-1,30,1,61,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843775,001,2024-02-20_10h02.08.235,experiment,2023.2.3,MacIntel,58.82352941,656c8a480525e1de524dd3fc,65d473f163fad2a70bb049f3,65d4788eadf487bbf9ba8331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,s,0.682,,space,0.427,,1,green_gnome,1,6,bright_forest,yellow_basket,red_gnome,1,3,dark_forest,red_basket,6,0,0,1,green_gnome,bright_forest,yellow_basket,305,-2,4,31,0,62,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843775,001,2024-02-20_10h02.08.235,experiment,2023.2.3,MacIntel,58.82352941,656c8a480525e1de524dd3fc,65d473f163fad2a70bb049f3,65d4788eadf487bbf9ba8331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,s,0.45,,space,0.392,,2,brown_gnomes,2,4,bright_forest,yellow_basket,purple_gnome,2,7,dark_forest,red_basket,4,0,0,1,brown_gnomes,bright_forest,yellow_basket,309,1,0,31,1,63,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843775,001,2024-02-20_10h02.08.235,experiment,2023.2.3,MacIntel,58.82352941,656c8a480525e1de524dd3fc,65d473f163fad2a70bb049f3,65d4788eadf487bbf9ba8331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,s,0.069,,space,0.427,,1,green_gnome,1,5,bright_forest,yellow_basket,red_gnome,1,7,dark_forest,red_basket,5,0,0,1,green_gnome,bright_forest,yellow_basket,314,-3,1,32,0,64,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843775,001,2024-02-20_10h02.08.235,experiment,2023.2.3,MacIntel,58.82352941,656c8a480525e1de524dd3fc,65d473f163fad2a70bb049f3,65d4788eadf487bbf9ba8331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,s,0.465,,space,0.394,,1,red_gnome,1,8,dark_forest,red_basket,green_gnome,1,2,bright_forest,yellow_basket,8,0,0,1,red_gnome,dark_forest,red_basket,322,0,0,32,1,65,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843775,001,2024-02-20_10h02.08.235,experiment,2023.2.3,MacIntel,58.82352941,656c8a480525e1de524dd3fc,65d473f163fad2a70bb049f3,65d4788eadf487bbf9ba8331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,s,0.448,,space,0.827,,2,brown_gnomes,2,2,bright_forest,yellow_basket,purple_gnome,2,8,dark_forest,red_basket,2,0,0,1,brown_gnomes,bright_forest,yellow_basket,324,3,-1,33,0,66,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843775,001,2024-02-20_10h02.08.235,experiment,2023.2.3,MacIntel,58.82352941,656c8a480525e1de524dd3fc,65d473f163fad2a70bb049f3,65d4788eadf487bbf9ba8331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,k,0.447,,space,0.393,,1,red_gnome,1,7,dark_forest,red_basket,green_gnome,1,5,bright_forest,yellow_basket,5,0,0,1,green_gnome,bright_forest,yellow_basket,329,6,3,33,1,67,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843775,001,2024-02-20_10h02.08.235,experiment,2023.2.3,MacIntel,58.82352941,656c8a480525e1de524dd3fc,65d473f163fad2a70bb049f3,65d4788eadf487bbf9ba8331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,k,0.496,,space,0.357,,1,green_gnome,1,7,bright_forest,yellow_basket,red_gnome,1,8,dark_forest,red_basket,8,0,0,1,red_gnome,dark_forest,red_basket,337,1,2,34,0,68,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843775,001,2024-02-20_10h02.08.235,experiment,2023.2.3,MacIntel,58.82352941,656c8a480525e1de524dd3fc,65d473f163fad2a70bb049f3,65d4788eadf487bbf9ba8331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,k,0.398,,space,0.41,,1,green_gnome,1,8,bright_forest,yellow_basket,red_gnome,1,8,dark_forest,red_basket,8,0,0,1,red_gnome,dark_forest,red_basket,345,3,-3,34,1,69,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843775,001,2024-02-20_10h02.08.235,experiment,2023.2.3,MacIntel,58.82352941,656c8a480525e1de524dd3fc,65d473f163fad2a70bb049f3,65d4788eadf487bbf9ba8331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,k,0.383,,space,0.461,,1,red_gnome,1,5,dark_forest,red_basket,green_gnome,1,7,bright_forest,yellow_basket,7,0,0,1,green_gnome,bright_forest,yellow_basket,352,0,1,35,0,70,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843775,001,2024-02-20_10h02.08.235,experiment,2023.2.3,MacIntel,58.82352941,656c8a480525e1de524dd3fc,65d473f163fad2a70bb049f3,65d4788eadf487bbf9ba8331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,k,0.363,,space,0.375,,1,green_gnome,1,7,bright_forest,yellow_basket,red_gnome,1,6,dark_forest,red_basket,6,0,0,1,red_gnome,dark_forest,red_basket,358,1,2,35,1,71,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843775,001,2024-02-20_10h02.08.235,experiment,2023.2.3,MacIntel,58.82352941,656c8a480525e1de524dd3fc,65d473f163fad2a70bb049f3,65d4788eadf487bbf9ba8331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,k,0.38,,space,0.409,,1,red_gnome,1,8,dark_forest,red_basket,green_gnome,1,8,bright_forest,yellow_basket,8,0,0,1,green_gnome,bright_forest,yellow_basket,366,1,0,36,0,72,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843775,001,2024-02-20_10h02.08.235,experiment,2023.2.3,MacIntel,58.82352941,656c8a480525e1de524dd3fc,65d473f163fad2a70bb049f3,65d4788eadf487bbf9ba8331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,k,0.365,,space,0.411,,2,brown_gnomes,2,9,bright_forest,yellow_basket,purple_gnome,2,8,dark_forest,red_basket,8,0,0,1,purple_gnome,dark_forest,red_basket,374,2,0,36,1,73,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843775,001,2024-02-20_10h02.08.235,experiment,2023.2.3,MacIntel,58.82352941,656c8a480525e1de524dd3fc,65d473f163fad2a70bb049f3,65d4788eadf487bbf9ba8331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,k,0.382,,space,0.463,,2,purple_gnome,2,8,dark_forest,red_basket,brown_gnomes,2,7,bright_forest,yellow_basket,7,0,0,1,brown_gnomes,bright_forest,yellow_basket,381,1,2,37,0,74,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843775,001,2024-02-20_10h02.08.235,experiment,2023.2.3,MacIntel,58.82352941,656c8a480525e1de524dd3fc,65d473f163fad2a70bb049f3,65d4788eadf487bbf9ba8331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,k,0.646,,space,0.427,,1,red_gnome,1,8,dark_forest,red_basket,green_gnome,1,8,bright_forest,yellow_basket,8,0,0,1,green_gnome,bright_forest,yellow_basket,389,4,2,37,1,75,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
